gene_id	WTS_1	WTS_2	WTS_3	WT_1	WT_2	WT_3
gene-OW489_RS02840	5446.33442390492	5162.3996608243	5222.51397370086	2817.75061558011	3242.74307464995	2861.62948286627
gene-OW489_RS02845	2447.85311959037	3753.16771170962	3806.64717052707	3322.74418140095	3326.78275119192	3388.48686558819
gene-OW489_RS02850	1125.67939377081	2134.03106743719	2014.59992052764	2270.76882069102	2158.71613582063	2287.86014140885
gene-OW489_RS02855	1122.3489813632	933.806784868479	825.437889944134	549.25142889278	526.309085414389	494.379872828095
gene-OW489_RS02860	386.327839282289	513.100365941182	454.239965592999	314.344309510951	339.554248654445	271.848786518612
gene-OW489_RS02865	54.396735990897	53.821716707117	58.1294288693052	70.3586541143644	61.1197647578	57.7377953667849
gene-OW489_RS02870	587.262721207848	696.991231357165	646.067080861707	444.848264723078	353.136418600622	402.961696830686
gene-OW489_RS02875	5451.88511125093	4634.04980848277	5150.26739782044	6349.30112532046	6493.97500551625	6449.79289076459
gene-OW489_RS02880	1684.0785407794	1230.72325536941	1380.98914585221	927.145490507027	910.005386393911	959.890847972798
gene-OW489_RS02885	353.02371520623	605.494312955066	705.857350555849	178.1662692896	361.625274816983	185.242093468435
gene-OW489_RS02890	5661.7010929301	5071.79977103399	5387.76763577218	8546.30684089158	9553.3587858928	7947.36695809057
gene-OW489_RS02895	15641.8369410559	11220.9309048221	11265.4833148714	14362.2439753451	14736.6543916029	13778.8842901358
gene-OW489_RS02910	1023.54674660423	1462.15663721001	1355.24611306723	908.988418477514	818.325739257211	893.732957448357
gene-OW489_RS02915	2253.57906248002	1574.28521368317	1566.17289782157	865.86537240742	984.707321097889	989.962616392999
gene-OW489_RS02920	1802.86324998402	1681.03161848562	1522.9910363758	1760.10116986095	1800.48640349019	1729.72811952993
gene-OW489_RS02925	615.016157937897	535.526081235814	672.640534059103	859.056470396352	1202.02204023673	956.282235762374
gene-OW489_RS02930	492.901036325679	455.690534786924	547.247051783888	541.307709879868	727.494977742148	682.027707770146
gene-OW489_RS02940	15322.1173499257	9342.55299174372	9088.95141392208	16761.2471172445	13302.0376910379	16891.913756995
gene-OW489_RS02950	263.102580200869	721.211003875367	838.724616542832	1126.87328283167	1625.61596543315	1291.88317133181
gene-OW489_RS02955	163.190207972691	205.41955209883	270.717054448479	186.109988302512	342.100905519353	220.125344835867
gene-OW489_RS02960	4860.18184016627	4274.34133515687	4959.27070296415	3810.71549219412	4825.06587337966	3686.79880831658
gene-OW489_RS02965	2191.41136420471	2372.64067817207	2431.4709675618	933.954392518095	901.51653017755	804.720522924564
gene-OW489_RS02970	3385.91928106604	2243.46855807499	2212.23997868327	1214.25419197371	1311.52828542779	1046.49754102298
gene-OW489_RS02980	4047.56121271042	1662.19401763813	1856.82004216809	7454.61288511709	8452.35413463076	7487.87033662991
gene-OW489_RS02985	1601.92836805846	2115.1934665897	2059.44262279824	3482.75337866104	3101.82806145835	3162.34716706828
gene-OW489_RS02995	2685.42253799959	2552.04640052913	2409.04961642649	1942.80670715793	2160.4139070639	1834.37787363223
gene-OW489_RS03000	2497.80930570446	2155.55975412003	2094.32028011983	3111.66821905786	2644.27871139649	3204.44764285656
gene-OW489_RS03005	1734.03472689349	1991.40351816333	1669.14502896148	2980.02944684389	2792.83369518281	3209.25912580379
gene-OW489_RS03010	3752.26464590269	4667.23986711883	4179.50593570304	4134.13833771983	4100.11755250242	3914.14137757329
gene-OW489_RS03015	1040.19880864226	2303.56947506461	2043.66463496229	1804.35903293289	1432.07004370012	1467.50229890578
gene-OW489_RS03020	1658.54537898776	2109.81129491898	2093.48985970741	1870.17841903988	1760.5887792733	1982.33097425961
gene-OW489_RS03025	3616.82787466005	4770.39815747413	4527.45208850646	5919.20548162136	5540.6764524189	5975.86182046223
gene-OW489_RS03030	1226.70190346819	1794.05722357057	1760.49127432753	3248.98107628105	2734.26058728991	3529.22274179472
gene-OW489_RS03035	1922.75809665783	2708.12937897977	2776.09543871553	6997.28163337372	5993.13248875095	8079.68273913946
gene-OW489_RS03040	1859.48026091332	1730.36819213381	1706.51394752032	2644.12361429789	2646.8253682614	2750.96537507994
gene-OW489_RS03050	13.3216496304238	7.17622889428226	4.15210206209323	22.6963400368917	20.3732549192667	22.8545439993523
gene-OW489_RS03055	291.966154400121	4209.75527510833	3466.17480143543	1230.14162999953	1503.37643591755	1374.88125217156
gene-OW489_RS03060	3764.47615806392	4727.34078410844	4799.82998377977	7128.92040558769	6769.86283254799	6693.97565033662
gene-OW489_RS03065	696.056193189642	1402.0557202204	1407.56259904961	1303.90473511943	1213.90643893964	1091.00375828487
gene-OW489_RS03070	471.808424410842	682.6387735686	627.797831788496	598.048559972097	610.348761956364	501.597097248943
gene-OW489_RS03075	1811.74434973763	1753.69093604023	1600.22013473073	3837.95110023839	3741.03893455034	3677.17584242211
gene-OW489_RS03080	4788.02290466814	3755.85879754498	3702.01419856232	9752.61731385238	9286.80870069906	9484.63575973122
gene-OW489_RS03085	56.617010929301	49.3365736481905	53.977326807212	98.7290791604791	75.5508203256139	107.055495575914
gene-OW489_RS03090	2416.76927045271	2386.09610734885	2130.02835785383	5670.6805582174	5548.31642301362	5509.14797458072
gene-OW489_RS03095	3813.3222067088	5309.51235315709	5146.94571617077	7039.26986244197	7461.70461418142	7301.42537242467
gene-OW489_RS03100	14236.4029050462	11566.2869203594	11216.4885105387	8359.06203558723	9358.96397853813	8341.9085597636
gene-OW489_RS03105	7966.34647899341	8062.49316272612	8545.02604378787	12708.8156036575	14347.8647768936	13190.6804998367
gene-OW489_RS03110	5370.84507599918	4660.06363822454	4506.69157819599	11008.8597348943	6549.1525709226	12099.6767415519
gene-OW489_RS03115	29.9737116684535	84.3206895078166	100.480869902656	20.4267060332026	23.7687974058111	28.8688976833924
gene-OW489_RS03120	2598.83181540184	2127.75186715469	2381.64574281668	16788.4827252888	18511.6487510187	12568.796328907
gene-OW489_RS03130	2001.57785697117	2263.20318753427	1960.62259372042	532.229173865111	615.442075686181	487.162648407247
gene-OW489_RS03135	24947.0092079069	14042.0858888868	13382.2249461265	7781.44018164833	7297.02080358401	7177.52968653344
gene-OW489_RS03140	1557.52286929038	2555.63451497627	2728.76147520767	4182.93546879915	3905.72274514775	4161.93274935574
gene-OW489_RS03145	5403.03906260604	3690.37570888465	4075.70338415071	3963.91578744314	4700.27968699915	4439.79588955839
gene-OW489_RS03150	899.211350053604	554.363682083305	583.785549930308	434.634911706477	342.100905519353	565.349246299768
gene-OW489_RS03155	1020.21633419662	1280.0598290176	1336.97686399402	919.201771494115	1196.07984088528	937.036303973446
gene-OW489_RS03160	1362.13867471083	1202.91536840406	1229.0222103796	644.576057047725	721.552778390695	698.867898085458
gene-OW489_RS03170	8583.58291186971	5401.00927155919	6952.2796927689	3734.68275307054	4748.66616743241	3856.40358220651
gene-OW489_RS03175	16463.3386682654	8221.26722701212	10762.2485449457	10209.9485655957	11147.5659833254	11865.1169478743
gene-OW489_RS03180	3276.01567161504	4877.14456227658	4701.84037511437	6536.54593062482	4357.32989585816	7627.40334209964
gene-OW489_RS03185	4385.04300334782	3823.13594342887	3880.55458723233	2396.73350789577	2335.28434512094	3079.34908622853
gene-OW489_RS03190	2616.59401490907	4312.91356546364	4380.46767550836	3356.78869145629	3578.90178081785	3671.16148873807
gene-OW489_RS03195	1251.12492779063	1656.81184596742	1646.72367782617	2329.77930478694	2081.46754425175	2422.58166393135
gene-OW489_RS03200	380.777151936279	1035.17101800022	899.345306649394	401.725218652984	399.825127790608	447.467914092583
gene-OW489_RS03205	10872.6863733642	6930.44305465309	7350.88149072985	17203.8257479639	16683.1491220145	17446.4371666635
gene-OW489_RS03210	321.939866068574	357.914416102328	356.250356927599	657.059044068016	617.988732551089	816.749230292644
gene-OW489_RS03215	118.784709204612	130.966177320651	133.697686399402	191.784073311735	139.217241948322	170.807644626739
gene-OW489_RS03220	214.256531555982	326.518414689843	318.88143836876	69.2238371125198	123.088415137236	58.9406661035929
gene-OW489_RS03225	18875.6673888413	6664.02555695287	7289.43038021087	9192.01771494115	9196.82682480563	9050.39942374353
gene-OW489_RS03230	24843.7664232711	15754.5135087849	16823.4871351893	25617.3589996397	29233.9230379044	24638.4013020386
gene-OW489_RS03235	355.243990144634	582.171569048649	515.691076111979	574.217402933361	503.389173630214	721.722442084811
gene-OW489_RS03240	959.158773390511	988.525530187381	1015.604164388	1199.50157094973	1300.49277234652	1252.18843701715
gene-OW489_RS03245	467.367874534034	1739.33847825166	1667.48418813664	2771.22311850448	2100.14302792774	2380.48118814307
gene-OW489_RS03250	657.201381767572	383.928245844101	416.040626621742	483.432042785794	476.224833737858	434.236335987694
gene-OW489_RS03255	1020.21633419662	855.76529564316	855.333024791205	885.157261438778	824.267938608664	814.343488819028
gene-OW489_RS03260	2523.3424674961	2424.66833765562	2343.44640384542	3132.09492509106	2866.68674426515	3169.56439148913
gene-OW489_RS03265	1258.89589007505	879.088039549577	933.392543558558	762.597025239562	537.344598495658	706.085122506307
gene-OW489_RS03270	258.662030324061	537.320138459384	424.344830745928	189.514439308046	165.532696219042	210.502378941403
gene-OW489_RS03275	8.88109975361584	65.4830886603256	68.9248942307476	15.8874380258242	15.27994118945	19.2459317889283
gene-OW489_RS03280	99.9123722281782	184.787894027768	170.236184545822	91.9201771494115	79.7952484337945	89.0124345237933
gene-OW489_RS03285	845.924751531909	950.8503284924	935.053384383395	733.091783191603	719.855007147422	591.812402509545
gene-OW489_RS03290	303.067529092141	766.959463076417	743.226269114688	495.915029806084	403.220670277153	502.799967985751
gene-OW489_RS03295	676.073718744006	1125.77090779053	1252.27398192732	450.522349732301	440.571637629142	352.441125884749
gene-OW489_RS03300	2707.62528738363	2132.23701021362	2063.59472486034	1720.38257479639	1667.21136089332	1644.32429721656
gene-OW489_RS03305	49.9561861140891	62.7920028249698	38.1993389712577	36.3141440590268	29.7109967572639	26.4631562097764
gene-OW489_RS03310	0	2.69108583535585	2.49126123725594	4.53926800737835	3.39554248654445	0
gene-OW489_RS03315	805.959802640638	1753.69093604023	1872.59803000405	1258.51205504565	1235.97746510218	1000.78845302427
gene-OW489_RS03320	202.04501939476	246.682868240953	274.869156510572	232.63748537814	212.221405409028	226.139698519907
