gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-OW489_RS00205	826.00835288762	0.236972888350617	0.218862864499951	1.08274598750246	0.278921185689378	0.348844998198001
gene-OW489_RS00210	612.269753871802	0.58537231003133	0.159812460434439	3.66287026956493	0.000249404866009688	0.000629440091099764
gene-OW489_RS00215	105.212461986362	1.01513953286573	0.272986019931236	3.7186502558682	0.000200290140011171	0.000513941619345739
gene-OW489_RS00220	518.280766574915	-0.0130360676214248	0.350112751045015	-0.0372339127395811	0.970298498895246	0.982191937120166
gene-OW489_RS00225	1123.572811764	0.0498278961779708	0.151837536778905	0.328165862243449	0.742786257808225	0.79324409206692
gene-OW489_RS00230	114.91705312849	-0.287553480473968	0.29345839499158	-0.979878188464223	0.327146250730487	0.399911149175062
gene-OW489_RS00235	2092.32072916454	0.0253673944978009	0.223688705647024	0.113404896435988	0.909709557961838	0.938606046520135
gene-OW489_RS00240	2447.31138279261	0.091875722909488	0.157537918169516	0.583197518267487	0.559760341645439	0.627005784510881
gene-OW489_RS00245	1902.37508555485	0.248230209407895	0.155092764877621	1.60052733345598	0.109481648208361	0.15181455218226
gene-OW489_RS00250	1219.80742493461	0.449430359537033	0.157680674200853	2.85025645542681	0.00436839908117159	0.00847356607997702
gene-OW489_RS00255	316.563178948167	0.185879465863793	0.193788887369575	0.959185371188506	0.337465368707511	0.409562996851486
gene-OW489_RS00260	885.179870918774	-0.00697217522041246	0.256477107254469	-0.0271843958903314	0.978312661383293	0.984844468400169
gene-OW489_RS00265	397.787701682328	-0.437480099015934	0.197047011620362	-2.22018134362169	0.0264064602102845	0.0432745869143087
gene-OW489_RS00270	120.346247095314	0.394919865625101	0.252268730278935	1.56547291924939	0.117472062326204	0.161733430005121
gene-OW489_RS00275	108.254976067266	1.12158639854181	0.241254058153449	4.64898458963302	3.33573131328005e-06	1.10808568441146e-05
gene-OW489_RS00285	421.624431262003	-0.397321386042723	0.164807421115776	-2.41082217871492	0.0159166065729128	0.0270682416183372
gene-OW489_RS00290	1524.04567829816	-0.421626810644041	0.124357380517706	-3.3904446112389	0.000697793535305728	0.00162356795282985
gene-OW489_RS00295	15553.682032383	-1.0737933094913	0.19652089623725	-5.46401593953122	4.65481711878958e-08	1.99455387382588e-07
gene-OW489_RS00300	3595.67700796461	-0.419880053523779	0.14499436031207	-2.89583713890716	0.003781485941272	0.00747451607105226
gene-OW489_RS00305	109.536603540928	-0.00846456866623634	0.244258498434929	-0.0346541419048775	0.972355528401934	0.982191937120166
gene-OW489_RS00310	1059.2644024241	0.527470565587042	0.19174580493352	2.75088451489158	0.00594345923832263	0.0112071923154982
gene-OW489_RS00315	590.583561652738	-0.168745928139957	0.250342834905731	-0.674059348267347	0.500273583000016	0.569334919373756
gene-OW489_RS00320	319.390999693442	-0.796032425489125	0.237445473216752	-3.35248516092984	0.00080089534663684	0.00184151447049831
gene-OW489_RS00325	1710.26281022186	-0.618867005146217	0.171130340614025	-3.61634881883416	0.000298787687859555	0.000743942825020475
gene-OW489_RS00330	1491.51504182767	-0.130690060845093	0.154169821057846	-0.847701968831221	0.396603969617629	0.471599443204076
gene-OW489_RS00335	2109.88691000966	-3.72686469504846	0.258038908347688	-14.44303387777	2.77359499137776e-47	2.49993361889515e-45
gene-OW489_RS00340	6146.5714571905	-2.12456604902557	0.142891844594785	-14.8683506399575	5.29006025366309e-50	5.10868675925178e-48
gene-OW489_RS00345	1079.72112531991	-1.43242296123439	0.256095297940321	-5.59332003654433	2.22768115347875e-08	9.81050462378915e-08
gene-OW489_RS00350	884.939874201103	-1.61880753064252	0.168169347451775	-9.62605584889205	6.20661862695247e-22	1.0897855043688e-20
gene-OW489_RS00355	4468.59314815824	0.351665688929408	0.210317328981451	1.67207186698545	0.0945101514142314	0.134644599275069
gene-OW489_RS00360	7321.82861954088	-0.896247518058453	0.263033280997649	-3.40735406051701	0.000655959766148505	0.00153701491132197
gene-OW489_RS00365	3062.53972543476	-0.874340674524668	0.212453487099709	-4.115445156776	3.86432876192148e-05	0.000112841738361076
gene-OW489_RS00370	9292.76981312431	-0.630378738583477	0.128839213444274	-4.8927552546425	9.94340282879772e-07	3.63337314176609e-06
gene-OW489_RS00375	429.745072961297	1.40740439014905	0.238420610470615	5.9030315683321	3.5688195136083e-09	1.7482043414487e-08
gene-OW489_RS00380	1280.7510729755	1.96629751904607	0.144374595336657	13.6194149286514	3.07017431503411e-42	2.07543783696306e-40
gene-OW489_RS00385	1212.1834680243	1.01633789435033	0.229688643738728	4.42485043146676	9.65091245803085e-06	2.99954796396729e-05
gene-OW489_RS00390	2973.54434936884	1.05069924063855	0.136521038879887	7.69624410463923	1.40124003553227e-14	1.24636613686818e-13
gene-OW489_RS00395	799.473849298906	1.92536868586407	0.14080421859042	13.6740838104056	1.45022355013538e-42	1.03194854725423e-40
gene-OW489_RS00400	5095.75792721425	1.15619655027467	0.133134850082396	8.68440193953057	3.80740243873535e-18	4.5154456992721e-17
gene-OW489_RS00405	452.171687706629	-0.115071828444391	0.218621393295995	-0.52635209532579	0.598643593335941	0.663959096136335
gene-OW489_RS00410	3904.21961839736	-0.289809985939976	0.103103169091351	-2.81087369567854	0.00494071768285258	0.00947496497477544
gene-OW489_RS00415	5943.07340365793	-0.334877823726609	0.126664351265496	-2.64382062025237	0.00819760869193148	0.0149772526371505
gene-OW489_RS00420	1631.53714320386	0.209610397977447	0.287125994982378	0.730029330818033	0.465372256189836	0.537118939085146
gene-OW489_RS00425	1104.87920209831	-0.106729554998593	0.212260286424703	-0.502823946939573	0.61508805563096	0.681080304023799
gene-OW489_RS00430	1118.29365797806	-1.18955558163632	0.136531213387699	-8.71270057681547	2.96719652970465e-18	3.64695428014608e-17
gene-OW489_RS00435	3761.19795651207	-0.628016346888506	0.271849728072049	-2.31015992306625	0.0208793019169478	0.0348074182388574
gene-OW489_RS00440	554.417072282837	0.396472394270615	0.229988117866123	1.72388207681844	0.0847291335509194	0.12225591095074
gene-OW489_RS00470	1247.72502672415	-0.00348746330763209	0.231943406127439	-0.0150358372581454	0.988003589612234	0.989467298633882
gene-OW489_RS00475	841.923242664257	-0.0952595957346429	0.142798655492216	-0.667090284612908	0.504714465499371	0.572942029685265
